Technologies,Hours,Availability
wind_se,3348,0.047045455
wind_off,3349,0.1496
ror,3349,0.507011985
pv_ea,3349,0.3
pv_ne,3349,0.3
pv_nw,3349,0.342
pv_we,3349,0.33
pv_sw,3349,0.3425
pv_se,3349,0.226666667
wind_ea,3349,0.0665625
wind_ne,3349,0.067096774
wind_nw,3349,0.151466667
wind_we,3349,0.136433566
wind_sw,3349,0.087912088
wind_se,3349,0.047954545
wind_off,3350,0.1392
ror,3350,0.507011985
pv_ea,3350,0.27
pv_ne,3350,0.27
pv_nw,3350,0.332
pv_we,3350,0.3425
pv_sw,3350,0.3525
pv_se,3350,0.23
wind_ea,3350,0.0675
wind_ne,3350,0.073870968
wind_nw,3350,0.1532
wind_we,3350,0.134755245
wind_sw,3350,0.091098901
wind_se,3350,0.046818182
wind_off,3351,0.1346
ror,3351,0.507011985
pv_ea,3351,0.26
pv_ne,3351,0.26
pv_nw,3351,0.308
pv_we,3351,0.3075
pv_sw,3351,0.3375
pv_se,3351,0.2
wind_ea,3351,0.0653125
wind_ne,3351,0.07483871
wind_nw,3351,0.159733333
wind_we,3351,0.138741259
wind_sw,3351,0.096703297
wind_se,3351,0.046590909
wind_off,3352,0.1253
ror,3352,0.507011985
pv_ea,3352,0.22
pv_ne,3352,0.22
pv_nw,3352,0.27
pv_we,3352,0.2575
pv_sw,3352,0.2875
pv_se,3352,0.17
wind_ea,3352,0.059375
wind_ne,3352,0.071935484
wind_nw,3352,0.1648
wind_we,3352,0.14006993
wind_sw,3352,0.10032967
wind_se,3352,0.046590909
wind_off,3353,0.1162
ror,3353,0.507011985
pv_ea,3353,0.15
pv_ne,3353,0.15
pv_nw,3353,0.206
pv_we,3353,0.2175
pv_sw,3353,0.215
pv_se,3353,0.14
wind_ea,3353,0.06
wind_ne,3353,0.07516129
wind_nw,3353,0.164666667
wind_we,3353,0.142657343
wind_sw,3353,0.097912088
wind_se,3353,0.050909091
wind_off,3354,0.109
ror,3354,0.507011985
pv_ea,3354,0.1
pv_ne,3354,0.1
pv_nw,3354,0.138
pv_we,3354,0.1425
pv_sw,3354,0.1375
pv_se,3354,0.103333333
wind_ea,3354,0.0603125
wind_ne,3354,0.078709677
wind_nw,3354,0.156933333
wind_we,3354,0.136153846
wind_sw,3354,0.091318681
wind_se,3354,0.052272727
wind_off,3355,0.111
ror,3355,0.507011985
pv_ea,3355,0.05
pv_ne,3355,0.05
pv_nw,3355,0.068
pv_we,3355,0.0675
pv_sw,3355,0.0575
pv_se,3355,0.05
wind_ea,3355,0.06
wind_ne,3355,0.083870968
wind_nw,3355,0.14
wind_we,3355,0.117412587
wind_sw,3355,0.079450549
wind_se,3355,0.046136364
wind_off,3356,0.1272
ror,3356,0.507011985
pv_ea,3356,0.01
pv_ne,3356,0.01
pv_nw,3356,0.02
pv_we,3356,0.02
pv_sw,3356,0.01
pv_se,3356,0.013333333
wind_ea,3356,0.0740625
wind_ne,3356,0.096774194
wind_nw,3356,0.132266667
wind_we,3356,0.115594406
wind_sw,3356,0.085164835
wind_se,3356,0.043636364
wind_off,3357,0.1454
ror,3357,0.507011985
pv_ea,3357,0.0
pv_ne,3357,0.0
pv_nw,3357,0.0
pv_we,3357,0.0
pv_sw,3357,0.0
pv_se,3357,0.0
wind_ea,3357,0.09125
wind_ne,3357,0.110967742
wind_nw,3357,0.148533333
wind_we,3357,0.136433566
wind_sw,3357,0.10032967
wind_se,3357,0.045454545
wind_off,3358,0.1717
ror,3358,0.507011985
pv_ea,3358,0.0
pv_ne,3358,0.0
pv_nw,3358,0.0
pv_we,3358,0.0
pv_sw,3358,0.0
pv_se,3358,0.0
wind_ea,3358,0.1134375
wind_ne,3358,0.126451613
wind_nw,3358,0.165733333
wind_we,3358,0.157272727
wind_sw,3358,0.117472527
wind_se,3358,0.048636364
wind_off,3359,0.2084
ror,3359,0.507011985
pv_ea,3359,0.0
pv_ne,3359,0.0
pv_nw,3359,0.0
pv_we,3359,0.0
pv_sw,3359,0.0
pv_se,3359,0.0
wind_ea,3359,0.1340625
wind_ne,3359,0.148064516
wind_nw,3359,0.1736
wind_we,3359,0.169370629
wind_sw,3359,0.134175824
wind_se,3359,0.050227273
wind_off,3360,0.2377
ror,3360,0.507011985
pv_ea,3360,0.0
pv_ne,3360,0.0
pv_nw,3360,0.0
pv_we,3360,0.0
pv_sw,3360,0.0
pv_se,3360,0.0
wind_ea,3360,0.145
wind_ne,3360,0.165483871
wind_nw,3360,0.1724
wind_we,3360,0.162307692
wind_sw,3360,0.143626374
wind_se,3360,0.052954545
wind_off,3361,0.2923
ror,3361,0.507011985
pv_ea,3361,0.0
pv_ne,3361,0.0
pv_nw,3361,0.0
pv_we,3361,0.0
pv_sw,3361,0.0
pv_se,3361,0.0
wind_ea,3361,0.148125
wind_ne,3361,0.176774194
wind_nw,3361,0.168
wind_we,3361,0.144475524
wind_sw,3361,0.143956044
wind_se,3361,0.056363636
wind_off,3362,0.3564
ror,3362,0.507011985
pv_ea,3362,0.0
pv_ne,3362,0.0
pv_nw,3362,0.0
pv_we,3362,0.0
pv_sw,3362,0.0
pv_se,3362,0.0
wind_ea,3362,0.145
wind_ne,3362,0.179032258
wind_nw,3362,0.1632
wind_we,3362,0.117132867
wind_sw,3362,0.137252747
wind_se,3362,0.059090909
wind_off,3363,0.3876
ror,3363,0.507011985
pv_ea,3363,0.0
pv_ne,3363,0.0
pv_nw,3363,0.0
pv_we,3363,0.0
pv_sw,3363,0.0
pv_se,3363,0.0
wind_ea,3363,0.138125
wind_ne,3363,0.176129032
wind_nw,3363,0.158133333
wind_we,3363,0.102867133
wind_sw,3363,0.122637363
wind_se,3363,0.061136364
wind_off,3364,0.3947
ror,3364,0.507011985
pv_ea,3364,0.0
pv_ne,3364,0.0
pv_nw,3364,0.0
pv_we,3364,0.0
pv_sw,3364,0.0
pv_se,3364,0.0
wind_ea,3364,0.120625
wind_ne,3364,0.166451613
wind_nw,3364,0.156533333
wind_we,3364,0.10020979
wind_sw,3364,0.107032967
wind_se,3364,0.062045455
wind_off,3365,0.3617
ror,3365,0.507011985
pv_ea,3365,0.01
pv_ne,3365,0.01
pv_nw,3365,0.004
pv_we,3365,0.0
pv_sw,3365,0.0
pv_se,3365,0.0
wind_ea,3365,0.101875
wind_ne,3365,0.142903226
wind_nw,3365,0.151733333
wind_we,3365,0.092517483
wind_sw,3365,0.098791209
wind_se,3365,0.061818182
wind_off,3366,0.3071
ror,3366,0.507011985
pv_ea,3366,0.06
pv_ne,3366,0.06
pv_nw,3366,0.034
pv_we,3366,0.0225
pv_sw,3366,0.025
pv_se,3366,0.02
wind_ea,3366,0.066875
wind_ne,3366,0.1
wind_nw,3366,0.1336
wind_we,3366,0.082377622
wind_sw,3366,0.087252747
wind_se,3366,0.056818182
wind_off,3367,0.2684
ror,3367,0.507011985
pv_ea,3367,0.15
pv_ne,3367,0.15
pv_nw,3367,0.104
pv_we,3367,0.095
pv_sw,3367,0.1025
pv_se,3367,0.083333333
wind_ea,3367,0.0509375
wind_ne,3367,0.086774194
wind_nw,3367,0.112133333
wind_we,3367,0.059230769
wind_sw,3367,0.058131868
wind_se,3367,0.038863636
wind_off,3368,0.2546
ror,3368,0.507011985
pv_ea,3368,0.27
pv_ne,3368,0.27
pv_nw,3368,0.19
pv_we,3368,0.195
pv_sw,3368,0.205
pv_se,3368,0.163333333
wind_ea,3368,0.0659375
wind_ne,3368,0.094193548
wind_nw,3368,0.145333333
wind_we,3368,0.066573427
wind_sw,3368,0.077142857
wind_se,3368,0.045454545
wind_off,3369,0.2351
ror,3369,0.507011985
pv_ea,3369,0.39
pv_ne,3369,0.39
pv_nw,3369,0.268
pv_we,3369,0.2875
pv_sw,3369,0.305
pv_se,3369,0.223333333
wind_ea,3369,0.06375
wind_ne,3369,0.096451613
wind_nw,3369,0.1632
wind_we,3369,0.084825175
wind_sw,3369,0.082307692
wind_se,3369,0.050681818
wind_off,3370,0.2019
ror,3370,0.507011985
pv_ea,3370,0.45
pv_ne,3370,0.45
pv_nw,3370,0.306
pv_we,3370,0.33
pv_sw,3370,0.3775
pv_se,3370,0.27
wind_ea,3370,0.0546875
wind_ne,3370,0.098387097
wind_nw,3370,0.169733333
wind_we,3370,0.09986014
wind_sw,3370,0.087582418
wind_se,3370,0.058409091
wind_off,3371,0.1676
ror,3371,0.507011985
pv_ea,3371,0.45
pv_ne,3371,0.45
pv_nw,3371,0.332
pv_we,3371,0.355
pv_sw,3371,0.43
pv_se,3371,0.306666667
wind_ea,3371,0.051875
wind_ne,3371,0.107419355
wind_nw,3371,0.172133333
wind_we,3371,0.112937063
wind_sw,3371,0.094835165
wind_se,3371,0.066136364
wind_off,3372,0.1313
ror,3372,0.507011985
pv_ea,3372,0.43
pv_ne,3372,0.43
pv_nw,3372,0.35
pv_we,3372,0.38
pv_sw,3372,0.44
pv_se,3372,0.313333333
wind_ea,3372,0.0540625
wind_ne,3372,0.11483871
wind_nw,3372,0.173866667
wind_we,3372,0.122937063
wind_sw,3372,0.107472527
wind_se,3372,0.077727273
wind_off,3373,0.0975
ror,3373,0.507011985
pv_ea,3373,0.39
pv_ne,3373,0.39
pv_nw,3373,0.354
pv_we,3373,0.385
pv_sw,3373,0.4325
pv_se,3373,0.313333333
wind_ea,3373,0.0625
wind_ne,3373,0.122258065
wind_nw,3373,0.176133333
wind_we,3373,0.131748252
wind_sw,3373,0.122637363
wind_se,3373,0.092727273
wind_off,3374,0.0727
ror,3374,0.507011985
pv_ea,3374,0.37
pv_ne,3374,0.37
pv_nw,3374,0.356
pv_we,3374,0.37
pv_sw,3374,0.42
pv_se,3374,0.306666667
wind_ea,3374,0.0709375
wind_ne,3374,0.122580645
wind_nw,3374,0.179733333
wind_we,3374,0.135524476
wind_sw,3374,0.141098901
wind_se,3374,0.106590909
wind_off,3375,0.0446
ror,3375,0.507011985
pv_ea,3375,0.34
pv_ne,3375,0.34
pv_nw,3375,0.334
pv_we,3375,0.3275
pv_sw,3375,0.3875
pv_se,3375,0.29
wind_ea,3375,0.07875
wind_ne,3375,0.123548387
wind_nw,3375,0.179066667
wind_we,3375,0.136923077
wind_sw,3375,0.152967033
wind_se,3375,0.116363636
wind_off,3376,0.0236
ror,3376,0.507011985
pv_ea,3376,0.31
pv_ne,3376,0.31
pv_nw,3376,0.302
pv_we,3376,0.2725
pv_sw,3376,0.34
pv_se,3376,0.236666667
wind_ea,3376,0.0809375
wind_ne,3376,0.121612903
wind_nw,3376,0.174
wind_we,3376,0.129300699
wind_sw,3376,0.157362637
wind_se,3376,0.117272727
wind_off,3377,0.019
ror,3377,0.507011985
pv_ea,3377,0.24
pv_ne,3377,0.24
pv_nw,3377,0.232
pv_we,3377,0.205
pv_sw,3377,0.25
pv_se,3377,0.166666667
wind_ea,3377,0.0803125
wind_ne,3377,0.120322581
wind_nw,3377,0.1656
wind_we,3377,0.121958042
wind_sw,3377,0.151758242
wind_se,3377,0.109772727
wind_off,3378,0.016
ror,3378,0.507011985
pv_ea,3378,0.15
pv_ne,3378,0.15
pv_nw,3378,0.146
pv_we,3378,0.125
pv_sw,3378,0.155
pv_se,3378,0.1
wind_ea,3378,0.0828125
wind_ne,3378,0.112903226
wind_nw,3378,0.146666667
wind_we,3378,0.113706294
wind_sw,3378,0.138131868
wind_se,3378,0.096136364
wind_off,3379,0.0173
ror,3379,0.507011985
pv_ea,3379,0.07
pv_ne,3379,0.07
pv_nw,3379,0.064
pv_we,3379,0.055
pv_sw,3379,0.07
pv_se,3379,0.043333333
wind_ea,3379,0.079375
wind_ne,3379,0.099677419
wind_nw,3379,0.1144
wind_we,3379,0.091538462
wind_sw,3379,0.114835165
wind_se,3379,0.075454545
wind_off,3380,0.022
ror,3380,0.507011985
pv_ea,3380,0.02
pv_ne,3380,0.02
pv_nw,3380,0.02
pv_we,3380,0.0125
pv_sw,3380,0.0175
pv_se,3380,0.01
wind_ea,3380,0.0896875
wind_ne,3380,0.094193548
wind_nw,3380,0.087333333
wind_we,3380,0.08034965
wind_sw,3380,0.103076923
wind_se,3380,0.07
wind_off,3381,0.0228
ror,3381,0.507011985
pv_ea,3381,0.0
pv_ne,3381,0.0
pv_nw,3381,0.0
pv_we,3381,0.0
pv_sw,3381,0.0
pv_se,3381,0.0
wind_ea,3381,0.1059375
wind_ne,3381,0.095483871
wind_nw,3381,0.072533333
wind_we,3381,0.085314685
wind_sw,3381,0.105604396
wind_se,3381,0.073863636
wind_off,3382,0.0177
ror,3382,0.507011985
pv_ea,3382,0.0
pv_ne,3382,0.0
pv_nw,3382,0.0
pv_we,3382,0.0
pv_sw,3382,0.0
pv_se,3382,0.0
wind_ea,3382,0.1090625
wind_ne,3382,0.097096774
wind_nw,3382,0.063066667
wind_we,3382,0.085244755
wind_sw,3382,0.098681319
wind_se,3382,0.075454545
wind_off,3383,0.0128
ror,3383,0.507011985
pv_ea,3383,0.0
pv_ne,3383,0.0
pv_nw,3383,0.0
pv_we,3383,0.0
pv_sw,3383,0.0
pv_se,3383,0.0
wind_ea,3383,0.10125
wind_ne,3383,0.100967742
wind_nw,3383,0.056266667
wind_we,3383,0.087762238
wind_sw,3383,0.094945055
wind_se,3383,0.076136364
wind_off,3384,0.0154
ror,3384,0.507011985
pv_ea,3384,0.0
pv_ne,3384,0.0
pv_nw,3384,0.0
pv_we,3384,0.0
pv_sw,3384,0.0
pv_se,3384,0.0
wind_ea,3384,0.0890625
wind_ne,3384,0.101935484
wind_nw,3384,0.057066667
wind_we,3384,0.078391608
wind_sw,3384,0.095274725
wind_se,3384,0.075909091
wind_off,3385,0.0157
ror,3385,0.507011985
pv_ea,3385,0.0
pv_ne,3385,0.0
pv_nw,3385,0.0
pv_we,3385,0.0
pv_sw,3385,0.0
pv_se,3385,0.0
wind_ea,3385,0.0753125
wind_ne,3385,0.096451613
wind_nw,3385,0.0652
wind_we,3385,0.061118881
wind_sw,3385,0.097362637
wind_se,3385,0.078409091
wind_off,3386,0.0229
ror,3386,0.507011985
pv_ea,3386,0.0
pv_ne,3386,0.0
pv_nw,3386,0.0
pv_we,3386,0.0
pv_sw,3386,0.0
pv_se,3386,0.0
wind_ea,3386,0.0615625
wind_ne,3386,0.09
wind_nw,3386,0.078133333
wind_we,3386,0.042447552
wind_sw,3386,0.09989011
wind_se,3386,0.079090909
wind_off,3387,0.0254
ror,3387,0.507011985
pv_ea,3387,0.0
pv_ne,3387,0.0
pv_nw,3387,0.0
pv_we,3387,0.0
pv_sw,3387,0.0
pv_se,3387,0.0
wind_ea,3387,0.05625
wind_ne,3387,0.083870968
wind_nw,3387,0.088933333
wind_we,3387,0.028951049
wind_sw,3387,0.099450549
wind_se,3387,0.08
wind_off,3388,0.045
ror,3388,0.507011985
pv_ea,3388,0.0
pv_ne,3388,0.0
pv_nw,3388,0.0
pv_we,3388,0.0
pv_sw,3388,0.0
pv_se,3388,0.0
wind_ea,3388,0.0546875
wind_ne,3388,0.081612903
wind_nw,3388,0.094933333
wind_we,3388,0.02006993
wind_sw,3388,0.093186813
wind_se,3388,0.077272727
wind_off,3389,0.0585
ror,3389,0.507011985
pv_ea,3389,0.01
pv_ne,3389,0.01
pv_nw,3389,0.004
pv_we,3389,0.0
pv_sw,3389,0.0
pv_se,3389,0.0
wind_ea,3389,0.05
wind_ne,3389,0.079032258
wind_nw,3389,0.096133333
wind_we,3389,0.021048951
wind_sw,3389,0.084065934
wind_se,3389,0.076363636
wind_off,3390,0.075
ror,3390,0.507011985
pv_ea,3390,0.06
pv_ne,3390,0.06
pv_nw,3390,0.04
pv_we,3390,0.03
pv_sw,3390,0.035
pv_se,3390,0.036666667
wind_ea,3390,0.038125
wind_ne,3390,0.065483871
wind_nw,3390,0.087866667
wind_we,3390,0.028321678
wind_sw,3390,0.068351648
wind_se,3390,0.070909091
wind_off,3391,0.082
ror,3391,0.507011985
pv_ea,3391,0.17
pv_ne,3391,0.17
pv_nw,3391,0.114
pv_we,3391,0.1
pv_sw,3391,0.1275
pv_se,3391,0.12
wind_ea,3391,0.0215625
wind_ne,3391,0.042903226
wind_nw,3391,0.0676
wind_we,3391,0.027412587
wind_sw,3391,0.03989011
wind_se,3391,0.046818182
wind_off,3392,0.0704
ror,3392,0.507011985
pv_ea,3392,0.29
pv_ne,3392,0.29
pv_nw,3392,0.22
pv_we,3392,0.2075
pv_sw,3392,0.26
pv_se,3392,0.236666667
wind_ea,3392,0.0275
wind_ne,3392,0.048387097
wind_nw,3392,0.066133333
wind_we,3392,0.02020979
wind_sw,3392,0.037802198
wind_se,3392,0.063409091
wind_off,3393,0.0505
ror,3393,0.507011985
pv_ea,3393,0.41
pv_ne,3393,0.41
pv_nw,3393,0.332
pv_we,3393,0.315
pv_sw,3393,0.3975
pv_se,3393,0.353333333
wind_ea,3393,0.029375
wind_ne,3393,0.054516129
wind_nw,3393,0.072933333
wind_we,3393,0.02027972
wind_sw,3393,0.065274725
wind_se,3393,0.088863636
wind_off,3394,0.0368
ror,3394,0.507011985
pv_ea,3394,0.49
pv_ne,3394,0.49
pv_nw,3394,0.426
pv_we,3394,0.405
pv_sw,3394,0.5025
pv_se,3394,0.443333333
wind_ea,3394,0.0296875
wind_ne,3394,0.058387097
wind_nw,3394,0.079733333
wind_we,3394,0.016643357
wind_sw,3394,0.070879121
wind_se,3394,0.095
wind_off,3395,0.024
ror,3395,0.507011985
pv_ea,3395,0.51
pv_ne,3395,0.51
pv_nw,3395,0.488
pv_we,3395,0.475
pv_sw,3395,0.5675
pv_se,3395,0.496666667
wind_ea,3395,0.0253125
wind_ne,3395,0.058387097
wind_nw,3395,0.086133333
wind_we,3395,0.016923077
wind_sw,3395,0.072747253
wind_se,3395,0.0975
wind_off,3396,0.0171
ror,3396,0.507011985
pv_ea,3396,0.5
pv_ne,3396,0.5
pv_nw,3396,0.492
pv_we,3396,0.48
pv_sw,3396,0.5775
pv_se,3396,0.49
wind_ea,3396,0.023125
wind_ne,3396,0.057419355
wind_nw,3396,0.090933333
wind_we,3396,0.016923077
wind_sw,3396,0.074065934
wind_se,3396,0.099318182
wind_off,3397,0.0204
ror,3397,0.507011985
pv_ea,3397,0.51
pv_ne,3397,0.51
pv_nw,3397,0.472
pv_we,3397,0.455
pv_sw,3397,0.555
pv_se,3397,0.466666667
wind_ea,3397,0.021875
wind_ne,3397,0.055806452
wind_nw,3397,0.096533333
wind_we,3397,0.016783217
wind_sw,3397,0.076483516
wind_se,3397,0.106136364
wind_off,3398,0.0352
ror,3398,0.507011985
pv_ea,3398,0.48
pv_ne,3398,0.48
pv_nw,3398,0.436
pv_we,3398,0.4225
pv_sw,3398,0.505
pv_se,3398,0.416666667
wind_ea,3398,0.024375
wind_ne,3398,0.057419355
wind_nw,3398,0.106266667
wind_we,3398,0.02034965
wind_sw,3398,0.082087912
wind_se,3398,0.108181818
wind_off,3399,0.0603
ror,3399,0.507011985
pv_ea,3399,0.41
pv_ne,3399,0.41
pv_nw,3399,0.37
pv_we,3399,0.3725
pv_sw,3399,0.4425
pv_se,3399,0.36
wind_ea,3399,0.0271875
wind_ne,3399,0.060645161
wind_nw,3399,0.113333333
wind_we,3399,0.025314685
wind_sw,3399,0.084945055
wind_se,3399,0.107272727
wind_off,3400,0.099
ror,3400,0.507011985
pv_ea,3400,0.33
pv_ne,3400,0.33
pv_nw,3400,0.292
pv_we,3400,0.305
pv_sw,3400,0.365
pv_se,3400,0.296666667
wind_ea,3400,0.02875
wind_ne,3400,0.063548387
wind_nw,3400,0.120266667
wind_we,3400,0.034475524
wind_sw,3400,0.088901099
wind_se,3400,0.100909091
wind_off,3401,0.1334
ror,3401,0.507011985
pv_ea,3401,0.25
pv_ne,3401,0.25
pv_nw,3401,0.216
pv_we,3401,0.225
pv_sw,3401,0.265
pv_se,3401,0.223333333
wind_ea,3401,0.02875
wind_ne,3401,0.063548387
wind_nw,3401,0.119333333
wind_we,3401,0.04
wind_sw,3401,0.088461538
wind_se,3401,0.091363636
wind_off,3402,0.1693
ror,3402,0.507011985
pv_ea,3402,0.15
pv_ne,3402,0.15
pv_nw,3402,0.132
pv_we,3402,0.1375
pv_sw,3402,0.16
pv_se,3402,0.133333333
wind_ea,3402,0.0275
wind_ne,3402,0.057419355
wind_nw,3402,0.108
wind_we,3402,0.050559441
wind_sw,3402,0.085934066
wind_se,3402,0.074318182
wind_off,3403,0.219
ror,3403,0.507011985
pv_ea,3403,0.07
pv_ne,3403,0.07
pv_nw,3403,0.06
pv_we,3403,0.06
pv_sw,3403,0.07
pv_se,3403,0.053333333
wind_ea,3403,0.0278125
wind_ne,3403,0.049032258
wind_nw,3403,0.0948
wind_we,3403,0.056853147
wind_sw,3403,0.078571429
wind_se,3403,0.062045455
wind_off,3404,0.2445
ror,3404,0.507011985
pv_ea,3404,0.01
pv_ne,3404,0.01
pv_nw,3404,0.012
pv_we,3404,0.01
pv_sw,3404,0.015
pv_se,3404,0.01
wind_ea,3404,0.026875
wind_ne,3404,0.043548387
wind_nw,3404,0.087733333
wind_we,3404,0.058881119
wind_sw,3404,0.072747253
wind_se,3404,0.056590909
wind_off,3405,0.2897
ror,3405,0.507011985
pv_ea,3405,0.0
pv_ne,3405,0.0
pv_nw,3405,0.0
pv_we,3405,0.0
pv_sw,3405,0.0
pv_se,3405,0.0
wind_ea,3405,0.026875
wind_ne,3405,0.043225806
wind_nw,3405,0.086533333
wind_we,3405,0.072167832
wind_sw,3405,0.072857143
wind_se,3405,0.057045455
wind_off,3406,0.3641
ror,3406,0.507011985
pv_ea,3406,0.0
pv_ne,3406,0.0
pv_nw,3406,0.0
pv_we,3406,0.0
pv_sw,3406,0.0
pv_se,3406,0.0
wind_ea,3406,0.024375
wind_ne,3406,0.051612903
wind_nw,3406,0.0888
wind_we,3406,0.084265734
wind_sw,3406,0.073076923
wind_se,3406,0.055909091
wind_off,3407,0.414
ror,3407,0.507011985
pv_ea,3407,0.0
pv_ne,3407,0.0
pv_nw,3407,0.0
pv_we,3407,0.0
pv_sw,3407,0.0
pv_se,3407,0.0
wind_ea,3407,0.0225
wind_ne,3407,0.069677419
wind_nw,3407,0.093866667
wind_we,3407,0.097552448
wind_sw,3407,0.082637363
wind_se,3407,0.052954545
wind_off,3408,0.4459
ror,3408,0.507011985
pv_ea,3408,0.0
pv_ne,3408,0.0
pv_nw,3408,0.0
pv_we,3408,0.0
pv_sw,3408,0.0
pv_se,3408,0.0
wind_ea,3408,0.0203125
wind_ne,3408,0.091612903
wind_nw,3408,0.097733333
wind_we,3408,0.101958042
wind_sw,3408,0.097472527
wind_se,3408,0.054318182
wind_off,3409,0.4575
ror,3409,0.507011985
pv_ea,3409,0.0
pv_ne,3409,0.0
pv_nw,3409,0.0
pv_we,3409,0.0
pv_sw,3409,0.0
pv_se,3409,0.0
wind_ea,3409,0.0203125
wind_ne,3409,0.113225806
wind_nw,3409,0.098533333
wind_we,3409,0.096993007
wind_sw,3409,0.110549451
wind_se,3409,0.059318182
wind_off,3410,0.4172
ror,3410,0.507011985
pv_ea,3410,0.0
pv_ne,3410,0.0
pv_nw,3410,0.0
pv_we,3410,0.0
pv_sw,3410,0.0
pv_se,3410,0.0
wind_ea,3410,0.02375
wind_ne,3410,0.127096774
wind_nw,3410,0.1012
wind_we,3410,0.090699301
wind_sw,3410,0.119230769
wind_se,3410,0.060227273
wind_off,3411,0.3918
ror,3411,0.507011985
pv_ea,3411,0.0
pv_ne,3411,0.0
pv_nw,3411,0.0
pv_we,3411,0.0
pv_sw,3411,0.0
pv_se,3411,0.0
wind_ea,3411,0.0234375
wind_ne,3411,0.13
wind_nw,3411,0.104133333
wind_we,3411,0.084405594
wind_sw,3411,0.119340659
wind_se,3411,0.055681818
wind_off,3412,0.3703
ror,3412,0.507011985
pv_ea,3412,0.0
pv_ne,3412,0.0
pv_nw,3412,0.0
pv_we,3412,0.0
pv_sw,3412,0.0
pv_se,3412,0.0
wind_ea,3412,0.020625
wind_ne,3412,0.126451613
wind_nw,3412,0.110533333
wind_we,3412,0.075664336
wind_sw,3412,0.110879121
wind_se,3412,0.056363636
wind_off,3413,0.3149
ror,3413,0.507011985
pv_ea,3413,0.01
pv_ne,3413,0.01
pv_nw,3413,0.002
pv_we,3413,0.0
pv_sw,3413,0.0
pv_se,3413,0.0
wind_ea,3413,0.0228125
wind_ne,3413,0.120322581
wind_nw,3413,0.107466667
wind_we,3413,0.057342657
wind_sw,3413,0.099230769
wind_se,3413,0.061818182
wind_off,3414,0.2387
ror,3414,0.507011985
pv_ea,3414,0.04
pv_ne,3414,0.04
pv_nw,3414,0.022
pv_we,3414,0.0275
pv_sw,3414,0.03
pv_se,3414,0.03
wind_ea,3414,0.0284375
wind_ne,3414,0.103548387
wind_nw,3414,0.095066667
wind_we,3414,0.041678322
wind_sw,3414,0.091098901
wind_se,3414,0.061818182
wind_off,3415,0.1352
ror,3415,0.507011985
pv_ea,3415,0.08
pv_ne,3415,0.08
pv_nw,3415,0.058
pv_we,3415,0.065
pv_sw,3415,0.0925
pv_se,3415,0.07
wind_ea,3415,0.029375
wind_ne,3415,0.07483871
wind_nw,3415,0.079733333
wind_we,3415,0.032447552
wind_sw,3415,0.064945055
wind_se,3415,0.042954545
wind_off,3416,0.1018
ror,3416,0.507011985
pv_ea,3416,0.13
pv_ne,3416,0.13
pv_nw,3416,0.102
pv_we,3416,0.11
pv_sw,3416,0.165
pv_se,3416,0.14
wind_ea,3416,0.04
wind_ne,3416,0.085483871
wind_nw,3416,0.095733333
wind_we,3416,0.042797203
wind_sw,3416,0.052417582
wind_se,3416,0.036363636
wind_off,3417,0.0764
ror,3417,0.507011985
pv_ea,3417,0.21
pv_ne,3417,0.21
pv_nw,3417,0.17
pv_we,3417,0.175
pv_sw,3417,0.245
pv_se,3417,0.216666667
wind_ea,3417,0.05
wind_ne,3417,0.089354839
wind_nw,3417,0.114266667
wind_we,3417,0.061048951
wind_sw,3417,0.085604396
wind_se,3417,0.0725
wind_off,3418,0.1539
ror,3418,0.507011985
pv_ea,3418,0.29
pv_ne,3418,0.29
pv_nw,3418,0.25
pv_we,3418,0.24
pv_sw,3418,0.33
pv_se,3418,0.306666667
wind_ea,3418,0.0559375
wind_ne,3418,0.088709677
wind_nw,3418,0.124666667
wind_we,3418,0.07034965
wind_sw,3418,0.107032967
wind_se,3418,0.101363636
wind_off,3419,0.3214
ror,3419,0.507011985
pv_ea,3419,0.35
pv_ne,3419,0.35
pv_nw,3419,0.314
pv_we,3419,0.2975
pv_sw,3419,0.4
pv_se,3419,0.353333333
wind_ea,3419,0.065
wind_ne,3419,0.091612903
wind_nw,3419,0.1272
wind_we,3419,0.071188811
wind_sw,3419,0.121868132
wind_se,3419,0.120454545
wind_off,3420,0.405
ror,3420,0.507011985
pv_ea,3420,0.36
pv_ne,3420,0.36
pv_nw,3420,0.356
pv_we,3420,0.3275
pv_sw,3420,0.435
pv_se,3420,0.353333333
wind_ea,3420,0.0784375
wind_ne,3420,0.099032258
wind_nw,3420,0.130533333
wind_we,3420,0.075454545
wind_sw,3420,0.129010989
wind_se,3420,0.125909091
wind_off,3421,0.4626
ror,3421,0.507011985
pv_ea,3421,0.35
pv_ne,3421,0.35
pv_nw,3421,0.374
pv_we,3421,0.3275
pv_sw,3421,0.4125
pv_se,3421,0.33
wind_ea,3421,0.09625
wind_ne,3421,0.110967742
wind_nw,3421,0.138266667
wind_we,3421,0.095804196
wind_sw,3421,0.134285714
wind_se,3421,0.130909091
wind_off,3422,0.4727
ror,3422,0.507011985
pv_ea,3422,0.33
pv_ne,3422,0.33
pv_nw,3422,0.36
pv_we,3422,0.2725
pv_sw,3422,0.3725
pv_se,3422,0.293333333
wind_ea,3422,0.116875
wind_ne,3422,0.124516129
wind_nw,3422,0.1464
wind_we,3422,0.122797203
wind_sw,3422,0.138461538
